order_id,date,product,qty,unit_price,line_total,customer_name
ORD13259,2024-11-23,Gadget Y,10,4.94,49.4,Hassan Chen
ORD13290,2024-08-24,Gadget X,6,7.0,42.0,Noor Reyes
ORD13318,2024-07-09,Gadget Y,3,5.0,15.0,Sara Iqbal
ORD13322,2024-08-12,Gadget X,5,7.7,38.0,Zain Chen
ORD13329,2024-11-23,Service Plan,10,49.0,490.0,Noor Reyes
ORD13339,2024-10-17,Gadget Y,6,5.49,32.94,Zain Lee
ORD13344,2024-08-11,Gadget X,10,7.0,70.0,Sara Garcia
ORD13346,2024-08-19,Gadget X,5,6.3,31.5,Noor Reyes
ORD13366,2024-07-19,Service Plan,2,49.0,98.0,Maria Lee
ORD13368,2024-06-26,Gadget Y,1,5.49,5.49,Zain Khan
ORD13368,2024-10-22,Service Plan,4,4499.0,17996.0,Omar Chen
ORD13368,2024-12-06,Gadget Y,8,5.49,43.92,Hassan Chen
ORD13385,2024-09-30,Gadget Y,5,5.49,27.45,Fatima Hussain
ORD13389,2024-10-08,Gadget X,3,7.0,21.0,Noor Garcia
ORD13397,2024-07-02,Gadget Y,1,5.49,5.49,John Hussain
ORD13407,2024-12-02,Service Plan,2,44.99,89.98,Ayesha Hussain
ORD13449,2024-12-12,Widget B,9,19.99,179.0,Maria Iqbal
ORD13452,2024-10-26,Gadget X,2,7.0,14.0,Hassan Hussain
ORD13454,2024-06-18,Widget A,4,11.25,45.0,Fatima Ahmed
ORD13465,2024-08-17,Widget A,5,1375.0,6875.0,Noor Lee
ORD13471,2024-11-05,Gadget X,10,700.0,7000.0,Omar Reyes
ORD13471,2024-12-09,Widget A,6,12.5,75.0,Ayesha Hussain
ORD13478,2024-04-07,Widget A,6,1125.0,6750.0,Sara Garcia
ORD13489,2024-07-15,Widget A,2,12.0,24.0,Ali Khan
ORD13491,2024-07-24,Widget B,3,21.0,63.0,John Patel
ORD13493,2024-08-28,Service Plan,9,49.99,449.91,Ali Reyes
ORD13497,2024-11-20,Service Plan,5,44.99,224.95,Ali Patel
ORD13514,2024-12-28,Widget B,10,21.0,210.0,Ali Reyes
ORD13525,2024-07-27,Service Plan,3,49.99,149.97,Noor Iqbal
ORD13534,2024-12-08,Service Plan,3,54.99,164.97,Zain Iqbal
ORD13544,2024-08-06,Widget A,3,12.0,36.0,Hassan Reyes
ORD13544,2024-10-02,Gadget X,4,7.7,30.8,Noor Khan
ORD13552,2024-10-19,Gadget X,5,7.0,35.0,Ayesha Hussain
ORD13565,2024-11-23,Widget A,1,13.75,13.75,Fatima Chen
ORD13574,2024-10-18,Widget A,3,12.5,37.5,Fatima Khan
ORD13589,2024-12-06,Service Plan,9,44.99,404.92,Sara Reyes
ORD13600,2024-06-26,Gadget X,2,7.7,15.4,Zain Khan
ORD13610,2024-12-12,Widget B,1,17.99,17.99,Omar Khan
ORD13614,2024-11-30,Service Plan,8,54.0,439.0,John Chen
ORD13643,2024-07-03,Widget A,10,12.5,125.0,Ali Ahmed
ORD13646,2024-10-16,Widget A,8,12.0,96.0,John Smith
ORD13673,2024-10-16,Widget A,9,1125.0,10125.0,Ayesha Reyes
ORD13687,2024-11-14,Widget A,9,11.0,99.0,Fatima Reyes
ORD13691,2024-10-26,Gadget X,5,7.0,35.0,Fatima Patel
ORD13692,2024-07-11,Service Plan,10,54.0,549.89,John Smith
ORD13704,2024-08-06,Widget A,5,12.0,60.0,Ayesha Khan
ORD13704,2024-08-25,Gadget X,5,7.7,38.0,Ali Khan
ORD13711,2024-09-26,Gadget X,10,6.3,63.0,Ayesha Patel
ORD13715,2024-12-09,Gadget Y,2,604.0,1208.0,Ayesha Hussain
ORD13724,2024-07-11,Gadget Y,6,5.49,32.94,Ali Smith
ORD13734,2024-06-24,Widget A,1,12.5,12.5,Noor Reyes
ORD13734,2024-09-27,Widget A,3,13.75,41.0,Ali Iqbal
ORD13759,2024-12-09,Gadget Y,7,549.0,3843.0,Fatima Iqbal
ORD13771,2024-07-29,Widget B,1,19.99,19.99,Ali Iqbal
ORD13774,2024-10-12,Widget B,8,19.99,159.92,Zain Patel
ORD13777,2024-11-23,Widget B,8,21.99,175.92,Ali Chen
ORD13783,2024-12-18,Gadget X,4,700.0,2800.0,Ayesha Smith
ORD13796,2024-07-17,Service Plan,3,44.99,134.97,Noor Smith
ORD13799,2024-06-25,Gadget Y,1,4.0,3.95,Fatima Reyes
ORD13800,2024-12-03,Gadget Y,9,6.04,54.35,Sara Smith
ORD13802,2024-08-20,Gadget X,8,7.7,61.6,Ayesha Patel
ORD13811,2024-01-11,Widget A,3,11.25,33.75,Ayesha Hussain
ORD13819,2024-08-06,Gadget X,9,7.0,63.0,Sara Hussain
ORD13830,2024-07-12,Gadget X,7,7.0,49.0,Hassan Chen
ORD13849,2024-10-01,Gadget X,2,700.0,1400.0,Hassan Smith
ORD13851,2024-09-30,Gadget X,4,7.0,28.0,Noor Garcia
ORD13859,2024-08-17,Widget A,9,1125.0,10125.0,Ali Lee
ORD13860,2024-12-31,Widget B,8,19.0,152.0,Sara Khan
ORD13861,2024-07-15,Gadget X,2,7.7,15.4,Fatima Reyes
ORD13864,2024-12-13,Gadget X,7,7.7,53.9,Hassan Smith
ORD13866,2024-11-09,Gadget Y,4,494.0,1976.0,Ayesha Lee
ORD13869,2024-06-23,Gadget X,6,7.7,46.2,Ayesha Reyes
ORD13870,2024-08-25,Service Plan,10,4999.0,49990.0,Noor Smith
ORD13899,2024-10-14,Widget B,4,19.0,76.0,Maria Reyes
ORD13905,2024-09-26,Widget B,5,17.99,89.95,Omar Ahmed
ORD13909,2024-08-24,Service Plan,8,4499.0,35993.0,Maria Garcia
ORD13910,2024-12-27,Gadget Y,1,4.94,4.94,Fatima Garcia
ORD13916,2024-08-03,Service Plan,1,44.99,44.99,Ali Lee
ORD13928,2024-09-10,Widget B,3,19.0,57.0,Ali Garcia
ORD13933,2024-12-26,Service Plan,4,44.99,179.96,John Iqbal
ORD13934,2024-12-25,Widget B,7,21.0,147.0,John Reyes
ORD13954,2024-06-29,Widget B,4,1999.0,7996.0,Ali Reyes
ORD13958,2024-09-05,Widget B,5,21.0,105.0,Omar Hussain
ORD13959,2024-12-22,Gadget X,9,6.3,56.7,Maria Lee
ORD13974,2024-11-12,Widget B,2,19.99,39.98,Maria Iqbal
ORD13974,2024-11-18,Service Plan,6,49.99,299.94,Sara Smith
ORD13977,2024-06-10,Service Plan,5,49.0,249.0,Maria Garcia
ORD13982,2024-11-17,Gadget X,7,7.0,49.0,Hassan Lee
ORD13985,2024-11-03,Gadget Y,3,4.94,14.82,Omar Iqbal
ORD14000,2024-07-20,Widget A,9,13.0,117.0,John Garcia
ORD14032,2024-08-12,Service Plan,10,49.99,499.9,Hassan Ahmed
ORD14036,2024-07-06,Service Plan,8,49.99,399.92,Zain Smith
ORD14056,2024-08-17,Widget B,8,19.99,159.92,Ali Chen
ORD14062,2024-06-24,Service Plan,4,49.0,196.0,Omar Khan
ORD14072,2024-09-30,Widget A,10,1250.0,12500.0,Fatima Smith
ORD14080,2024-12-06,Gadget X,9,7.7,69.0,John Chen
ORD14089,2024-07-02,Widget A,10,11.25,112.0,Hassan Chen
ORD14100,2024-12-07,Widget A,8,1250.0,10000.0,John Reyes
ORD14112,2024-12-23,Gadget X,7,7.0,49.0,Fatima Smith
ORD14134,2024-12-01,Service Plan,4,4499.0,17996.0,John Lee
ORD14154,2024-09-30,Widget B,2,17.0,34.0,Omar Patel
ORD14158,2024-12-11,Service Plan,10,49.0,490.0,Zain Reyes
ORD14160,2024-07-14,Widget B,6,19.99,119.0,Hassan Khan
ORD14182,2024-08-10,Widget A,8,1250.0,10000.0,Noor Ahmed
ORD14190,2024-12-24,Widget A,6,13.75,82.5,Maria Hussain
ORD14193,2024-09-21,Gadget X,1,7.7,7.7,Ali Hussain
ORD14195,2024-07-26,Gadget Y,5,5.49,27.45,John Smith
ORD14203,2024-10-01,Widget A,8,12.5,100.0,Ali Iqbal
ORD14204,2024-01-12,Gadget X,1,6.0,6.0,Omar Khan
ORD14206,2024-10-05,Widget A,3,12.0,36.0,Ayesha Ahmed
ORD14235,2024-07-19,Widget B,8,1999.0,15992.0,Fatima Garcia
ORD14253,2024-12-30,Gadget Y,4,5.49,21.96,Omar Ahmed
ORD14263,2024-09-17,Service Plan,3,4999.0,14997.0,Hassan Lee
ORD14277,2024-11-18,Gadget X,7,7.0,49.0,Fatima Ahmed
ORD14287,2024-11-21,Widget A,7,12.5,87.5,John Garcia
ORD14297,2024-10-09,Widget A,5,11.25,56.25,Ayesha Lee
ORD14309,2024-08-24,Widget A,4,12.5,50.0,John Iqbal
ORD14317,2024-07-10,Service Plan,4,54.99,219.96,Zain Reyes
ORD14320,2024-08-18,Gadget X,3,700.0,2100.0,Maria Chen
ORD14326,2024-12-19,Gadget Y,5,549.0,2745.0,Maria Lee
ORD14332,2024-07-27,Gadget Y,10,5.49,54.9,Hassan Reyes
ORD14345,2024-07-22,Gadget X,8,700.0,5600.0,Sara Patel
ORD14351,2024-06-08,Widget A,7,11.0,77.0,Maria Hussain
ORD14359,2024-07-19,Widget B,2,19.99,39.98,John Iqbal
ORD14361,2024-09-21,Service Plan,7,49.99,349.93,Sara Patel
ORD14364,2024-07-04,Service Plan,2,49.0,98.0,John Lee
ORD14364,2024-08-15,Gadget X,1,7.0,7.0,Noor Iqbal
ORD14379,2024-12-16,Service Plan,10,4999.0,49990.0,Hassan Iqbal
ORD14390,2024-12-21,Gadget Y,6,6.04,36.24,John Hussain
ORD14391,2024-11-16,Widget B,2,19.99,39.98,Noor Patel
ORD14392,2024-12-05,Service Plan,1,54.99,54.99,Omar Patel
ORD14407,2024-09-07,Gadget X,3,7.0,21.0,John Garcia
ORD14414,2024-10-14,Gadget X,9,7.0,63.0,Ayesha Iqbal
ORD14426,2024-08-05,Gadget X,1,700.0,700.0,Ayesha Khan
ORD14427,2024-08-09,Widget A,7,13.75,96.25,Ali Khan
ORD14440,2024-07-19,Gadget X,5,7.0,35.0,Zain Reyes
ORD14449,2024-11-29,Widget B,3,17.99,53.0,John Chen
ORD14479,2024-07-15,Widget A,4,13.75,55.0,Zain Garcia
ORD14488,2024-08-19,Service Plan,10,54.99,549.89,Noor Iqbal
ORD14501,2024-08-07,Service Plan,1,49.99,49.99,Omar Patel
ORD14511,2024-06-27,Widget A,5,11.0,55.0,Maria Iqbal
ORD14526,2024-11-12,Gadget X,6,6.3,37.8,Fatima Ahmed
ORD14542,2024-12-25,Widget A,5,13.75,68.75,Omar Patel
ORD14546,2024-11-18,Gadget X,6,7.0,42.0,Ali Iqbal
ORD14551,2024-10-07,Service Plan,9,44.99,404.0,Hassan Smith
ORD14552,2024-12-25,Widget B,2,19.99,39.98,Maria Garcia
ORD14578,2024-08-29,Service Plan,4,54.0,216.0,Hassan Iqbal
ORD14588,2024-11-09,Gadget Y,9,5.0,45.0,Noor Chen
ORD14599,2024-11-09,Gadget X,9,7.0,63.0,Fatima Reyes
ORD14603,2024-10-25,Service Plan,4,49.99,199.0,Fatima Garcia
ORD14610,2024-11-07,Widget B,6,17.99,107.94,Ali Lee
ORD14635,2024-10-20,Gadget Y,4,549.0,2196.0,Maria Ahmed
ORD14642,2024-05-11,Gadget Y,8,5.0,40.0,Noor Patel
ORD14652,2024-01-09,Widget A,6,12.5,75.0,Ayesha Khan
ORD14657,2024-06-01,Gadget Y,6,6.0,36.23,Maria Garcia
ORD14657,2024-11-17,Widget A,6,1250.0,7500.0,Omar Smith
ORD14665,2024-08-27,Gadget Y,5,4.0,20.0,Hassan Iqbal
ORD14668,2024-07-24,Widget A,6,12.5,75.0,Sara Smith
ORD14668,2024-12-30,Gadget X,5,7.0,35.0,Ayesha Ahmed
ORD14673,2024-08-11,Service Plan,2,4999.0,9998.0,Zain Reyes
ORD14673,2024-08-29,Widget A,1,1250.0,1250.0,Hassan Chen
ORD14684,2024-06-05,Gadget X,10,7.0,70.0,John Reyes
ORD14686,2024-10-24,Gadget Y,2,5.49,10.98,Sara Lee
ORD14687,2024-09-09,Widget A,7,12.5,87.5,Ayesha Ahmed
ORD14697,2024-06-24,Gadget X,6,7.0,42.0,John Reyes
ORD14697,2024-06-24,Gadget Y,1,5.49,5.49,Noor Garcia
ORD14700,2024-09-29,Gadget X,3,7.7,23.1,Fatima Reyes
ORD14701,2024-09-10,Gadget Y,4,6.0,24.0,Ali Reyes
ORD14707,2024-08-25,Gadget X,6,630.0,3780.0,John Iqbal
ORD14707,2024-11-07,Widget B,6,19.99,119.94,Sara Reyes
ORD14707,2024-11-29,Gadget Y,6,5.0,30.0,John Reyes
ORD14720,2024-09-24,Service Plan,10,54.99,549.89,Hassan Smith
ORD14725,2024-12-22,Widget B,10,19.99,199.9,Hassan Patel
ORD14733,2024-07-07,Gadget X,2,700.0,1400.0,Ayesha Reyes
ORD14736,2024-10-11,Widget B,6,19.99,119.0,Zain Chen
ORD14737,2024-07-26,Widget A,8,13.75,110.0,John Patel
ORD14766,2024-08-22,Gadget Y,9,5.49,49.0,Maria Khan
ORD14781,2024-11-26,Gadget X,3,630.0,1890.0,Ayesha Reyes
ORD14783,2024-06-27,Gadget X,4,7.0,28.0,Sara Chen
ORD14791,2024-09-26,Gadget Y,9,5.49,49.41,Sara Chen
ORD14792,2024-07-14,Gadget X,10,700.0,7000.0,Omar Patel
ORD14808,2024-09-11,Gadget Y,7,549.0,3843.0,Hassan Lee
ORD14838,2024-08-26,Widget A,10,12.0,120.0,Maria Khan
ORD14844,2024-07-25,Widget B,5,19.99,99.95,Maria Iqbal
ORD14845,2024-11-24,Service Plan,8,44.0,359.0,Hassan Reyes
ORD14850,2024-08-31,Gadget Y,9,5.49,49.41,Zain Hussain
ORD14875,2024-09-29,Gadget Y,4,549.0,2196.0,Noor Reyes
ORD14877,2024-11-22,Gadget Y,8,549.0,4392.0,Fatima Lee
ORD14886,2024-10-08,Gadget Y,6,5.49,32.94,Hassan Chen
ORD14897,2024-09-05,Gadget X,9,6.3,56.7,Omar Reyes
ORD14898,2024-10-03,Gadget Y,7,6.04,42.28,John Hussain
ORD14910,2024-07-08,Gadget Y,2,5.0,10.0,Maria Patel
ORD14919,2024-10-08,Widget B,4,21.99,87.96,Omar Lee
ORD14926,2024-07-19,Gadget X,8,7.0,56.0,Omar Smith
ORD14928,2024-07-14,Gadget Y,1,5.0,5.0,Noor Smith
ORD14933,2024-06-22,Gadget X,10,7.7,77.0,Hassan Chen
ORD14942,2024-06-14,Gadget Y,3,5.49,16.47,Maria Reyes
ORD14943,2024-10-29,Widget A,9,11.25,101.25,Ali Garcia
ORD14947,2024-11-17,Gadget X,10,7.0,70.0,Hassan Reyes
ORD14954,2024-09-05,Gadget X,8,7.0,56.0,Noor Ahmed
ORD14972,2024-11-28,Widget A,7,12.5,87.5,John Smith
ORD14982,2024-06-18,Widget A,7,1250.0,8750.0,Fatima Ahmed
ORD14988,2024-09-17,Gadget Y,6,5.0,30.0,Ayesha Reyes
ORD14994,2024-07-13,Widget B,7,19.0,133.0,Sara Iqbal
ORD15001,2024-09-02,Widget B,3,17.0,51.0,Noor Iqbal
ORD15001,2024-11-08,Service Plan,8,49.99,399.92,John Chen
ORD15014,2024-06-28,Service Plan,7,49.0,343.0,Sara Iqbal
ORD15018,2024-07-08,Service Plan,2,5499.0,10998.0,Omar Iqbal
ORD15044,2024-06-27,Service Plan,2,4999.0,9998.0,Fatima Chen
ORD15047,2024-08-08,Widget B,4,19.0,76.0,Ali Ahmed
ORD15049,2024-10-18,Gadget Y,2,549.0,1098.0,Omar Lee
ORD15056,2024-07-06,Widget B,1,19.0,19.0,Fatima Smith
ORD15060,2024-02-06,Gadget Y,5,5.49,27.0,Noor Ahmed
ORD15071,2024-09-21,Widget B,8,19.99,159.92,Fatima Ahmed
ORD15083,2024-06-10,Gadget X,5,7.0,35.0,John Iqbal
ORD15087,2024-09-16,Gadget X,10,770.0,7700.0,John Lee
ORD15089,2024-10-23,Gadget X,9,7.0,63.0,Maria Ahmed
ORD15091,2024-12-29,Widget A,4,12.0,48.0,Zain Garcia
ORD15109,2024-12-12,Gadget Y,9,549.0,4941.0,Ali Patel
ORD15116,2024-12-18,Service Plan,9,49.99,449.91,Zain Iqbal
ORD15118,2024-06-30,Service Plan,7,4499.0,31493.0,Zain Patel
ORD15122,2024-09-10,Gadget Y,5,4.94,24.71,John Chen
ORD15136,2024-08-19,Service Plan,9,44.99,404.91,Fatima Smith
ORD15136,2024-10-08,Service Plan,6,49.99,299.94,Noor Smith
ORD15140,2024-05-12,Gadget Y,4,5.49,21.96,Fatima Hussain
ORD15143,2024-11-11,Gadget X,7,770.0,5390.0,Sara Ahmed
ORD15145,2024-06-14,Widget B,3,19.0,57.0,Maria Khan
ORD15158,2024-06-16,Gadget Y,3,4.94,14.82,Ali Ahmed
ORD15158,2024-12-26,Gadget Y,8,6.04,48.32,Zain Reyes
ORD15164,2024-10-19,Gadget Y,4,6.04,24.16,Noor Reyes
ORD15165,2024-09-09,Gadget Y,4,5.49,21.96,Maria Reyes
ORD15167,2024-09-25,Service Plan,9,49.99,449.91,Omar Patel
ORD15168,2024-06-24,Gadget X,10,7.0,70.0,Ali Chen
ORD15168,2024-10-06,Widget A,10,12.5,125.0,Hassan Garcia
ORD15169,2024-07-10,Widget A,4,12.0,48.0,Hassan Ahmed
ORD15171,2024-03-12,Gadget Y,8,549.0,4392.0,Maria Lee
ORD15181,2024-12-10,Widget A,5,11.0,55.0,John Khan
ORD15190,2024-07-10,Gadget X,7,7.0,49.0,Maria Ahmed
ORD15207,2024-08-28,Service Plan,8,54.99,439.0,Sara Chen
ORD15209,2024-10-17,Service Plan,4,4999.0,19996.0,Omar Reyes
ORD15214,2024-10-07,Gadget X,5,630.0,3150.0,Sara Smith
ORD15237,2024-09-30,Widget A,7,12.5,87.5,Fatima Iqbal
ORD15239,2024-06-10,Widget A,6,12.5,75.0,Sara Reyes
ORD15251,2024-12-08,Widget A,9,1125.0,10125.0,Noor Ahmed
ORD15263,2024-05-10,Widget B,3,21.0,63.0,Fatima Garcia
ORD15266,2024-09-19,Gadget Y,8,5.49,43.92,Fatima Lee
ORD15269,2024-03-07,Gadget Y,2,5.0,10.0,Ali Garcia
ORD15287,2024-08-26,Service Plan,4,49.99,199.96,Fatima Smith
ORD15289,2024-07-20,Gadget X,6,7.0,42.0,Omar Patel
ORD15302,2024-11-22,Gadget Y,5,604.0,3020.0,Sara Khan
ORD15313,2024-06-21,Gadget X,7,7.0,49.0,John Iqbal
ORD15313,2024-09-03,Gadget Y,6,5.49,32.94,Ali Patel
ORD15318,2024-09-07,Widget B,7,1999.0,13993.0,John Garcia
ORD15324,2024-11-03,Widget B,8,19.99,159.92,Omar Patel
ORD15341,2024-06-30,Widget A,6,12.0,72.0,Hassan Chen
ORD15344,2024-07-31,Gadget Y,8,6.04,48.32,Ayesha Reyes
ORD15361,2024-11-05,Gadget Y,8,5.49,43.92,Maria Lee
ORD15362,2024-05-11,Gadget X,10,7.0,70.0,Noor Iqbal
ORD15369,2024-09-23,Gadget Y,5,6.04,30.2,Zain Hussain
ORD15383,2024-08-28,Service Plan,7,49.0,343.0,Omar Hussain
ORD15392,2024-10-09,Service Plan,9,4499.0,40492.0,Noor Garcia
ORD15428,2024-12-06,Gadget Y,1,4.94,4.94,Ayesha Hussain
ORD15436,2024-12-05,Widget A,6,1250.0,7500.0,Noor Ahmed
ORD15446,2024-07-28,Widget A,2,11.0,22.0,John Ahmed
ORD15446,2024-10-10,Gadget Y,8,549.0,4392.0,Maria Patel
ORD15454,2024-12-21,Widget B,9,19.99,179.0,Zain Smith
ORD15456,2024-08-14,Service Plan,5,49.99,249.0,Noor Lee
ORD15461,2024-09-30,Service Plan,3,4499.0,13497.0,Noor Lee
ORD15461,2024-11-28,Widget B,6,19.99,119.94,Fatima Iqbal
ORD15490,2024-06-12,Gadget X,1,7.0,7.0,John Lee
ORD15491,2024-07-15,Gadget X,4,7.0,28.0,Noor Lee
ORD15492,2024-08-20,Gadget X,9,7.0,63.0,John Hussain
ORD15496,2024-10-04,Service Plan,1,49.99,49.99,Maria Khan
ORD15515,2024-09-18,Widget A,9,12.0,108.0,John Iqbal
ORD15519,2024-11-19,Gadget Y,2,6.0,12.0,Omar Smith
ORD15546,2024-08-16,Service Plan,9,4999.0,44991.0,Zain Chen
ORD15559,2024-08-02,Service Plan,9,54.99,494.9,Ayesha Garcia
ORD15572,2024-07-21,Widget A,1,11.25,11.25,Sara Garcia
ORD15588,2024-11-27,Widget A,4,1250.0,5000.0,Noor Patel
ORD15589,2024-07-19,Service Plan,5,44.99,224.95,John Khan
ORD15597,2024-06-06,Gadget Y,8,4.94,39.53,Hassan Garcia
ORD15609,2024-10-26,Gadget Y,4,5.0,20.0,Sara Ahmed
ORD15612,2024-11-10,Widget A,7,12.5,87.5,Ayesha Patel
ORD15622,2024-11-26,Gadget X,1,7.7,7.7,Sara Hussain
ORD15634,2024-09-22,Widget B,5,21.99,109.95,Zain Patel
ORD15646,2024-10-08,Gadget X,10,7.0,70.0,John Smith
ORD15653,2024-10-29,Gadget X,4,7.0,28.0,Omar Khan
ORD15663,2024-12-11,Gadget Y,10,6.04,60.0,John Garcia
ORD15664,2024-06-30,Service Plan,10,49.99,499.9,Ayesha Chen
ORD15665,2024-08-07,Widget B,9,17.99,161.92,Zain Iqbal
ORD15669,2024-07-11,Gadget X,3,7.0,21.0,Omar Reyes
ORD15670,2024-11-14,Gadget X,2,7.0,14.0,John Ahmed
ORD15686,2024-11-08,Gadget Y,9,6.04,54.35,Zain Reyes
ORD15694,2024-09-17,Gadget X,10,7.0,70.0,Hassan Reyes
ORD15699,2024-08-05,Widget B,1,1999.0,1999.0,Sara Iqbal
ORD15710,2024-07-31,Gadget X,9,700.0,6300.0,Zain Reyes
ORD15714,2024-10-22,Service Plan,3,49.99,149.97,Maria Ahmed
ORD15715,2024-08-28,Gadget X,3,6.0,18.0,Zain Hussain
ORD15716,2024-09-02,Service Plan,8,44.99,359.92,Maria Khan
ORD15716,2024-12-26,Widget A,1,12.5,12.5,Noor Chen
ORD15731,2024-12-08,Widget B,2,17.99,35.98,Omar Hussain
ORD15736,2024-11-10,Gadget Y,3,5.49,16.47,Omar Khan
ORD15742,2024-07-09,Gadget Y,1,6.04,6.0,Noor Reyes
ORD15756,2024-08-13,Service Plan,1,4999.0,4999.0,John Reyes
ORD15758,2024-12-23,Gadget X,1,700.0,700.0,Hassan Khan
ORD15763,2024-08-10,Widget A,9,1250.0,11250.0,Zain Reyes
ORD15765,2024-11-07,Widget A,4,12.5,50.0,John Ahmed
ORD15769,2024-09-18,Gadget Y,4,5.49,21.96,Fatima Ahmed
ORD15783,2024-10-23,Gadget Y,9,604.0,5436.0,Maria Reyes
ORD15791,2024-06-20,Gadget Y,8,549.0,4392.0,Ali Patel
ORD15796,2024-06-11,Gadget Y,9,5.0,45.0,Fatima Reyes
ORD15801,2024-10-15,Widget B,9,1799.0,16191.0,Fatima Ahmed
ORD15801,2024-10-29,Service Plan,5,5499.0,27495.0,John Ahmed
ORD15803,2024-04-10,Widget B,8,21.0,168.0,Omar Ahmed
ORD15804,2024-10-29,Service Plan,2,49.99,99.98,Hassan Chen
ORD15806,2024-10-18,Gadget X,3,7.7,23.1,Omar Khan
ORD15816,2024-12-22,Widget B,8,19.99,159.92,Noor Ahmed
ORD15817,2024-11-29,Gadget Y,1,4.94,4.94,Maria Patel
ORD15818,2024-11-08,Gadget X,10,7.7,77.0,Zain Patel
ORD15820,2024-06-30,Gadget X,5,700.0,3500.0,Omar Ahmed
ORD15828,2024-08-07,Service Plan,8,44.99,359.93,Fatima Hussain
ORD15828,2024-09-05,Gadget Y,10,5.49,54.0,Omar Garcia
ORD15831,2024-08-29,Widget A,2,13.75,27.5,Omar Lee
ORD15850,2024-09-27,Widget A,2,13.75,27.5,John Ahmed
ORD15855,2024-09-18,Gadget X,3,7.0,21.0,Hassan Smith
ORD15858,2024-11-16,Service Plan,4,54.0,219.96,Ali Garcia
ORD15875,2024-10-30,Widget B,3,19.0,57.0,Ali Lee
ORD15879,2024-07-15,Service Plan,4,49.99,199.96,Hassan Patel
ORD15895,2024-06-07,Widget B,9,1999.0,17991.0,John Garcia
ORD15898,2024-12-27,Gadget X,7,7.0,49.0,Ali Ahmed
ORD15899,2024-07-24,Gadget X,5,7.0,35.0,Noor Khan
ORD15902,2024-07-24,Widget B,2,1999.0,3998.0,Fatima Khan
ORD15903,2024-06-11,Widget A,5,12.5,62.5,Fatima Khan
ORD15907,2024-09-30,Widget A,9,11.25,101.25,Sara Chen
ORD15913,2024-11-22,Gadget Y,1,5.49,5.49,Fatima Lee
ORD15923,2024-11-24,Gadget Y,7,604.0,4228.0,Sara Lee
ORD15923,2024-12-25,Gadget X,1,7.0,7.0,Maria Garcia
ORD15929,2024-06-19,Gadget X,8,770.0,6160.0,Hassan Patel
ORD15937,2024-09-17,Service Plan,6,54.99,329.93,Zain Chen
ORD15941,2024-12-26,Service Plan,5,44.99,224.0,Fatima Patel
ORD15946,2024-09-21,Widget A,3,12.5,37.5,John Patel
ORD15966,2024-08-24,Gadget Y,8,5.49,43.92,Hassan Hussain
ORD15979,2024-12-23,Widget B,4,21.99,87.0,Zain Chen
ORD15987,2024-06-13,Gadget X,2,7.0,14.0,Omar Hussain
ORD15989,2024-09-23,Gadget Y,7,5.49,38.43,Ayesha Hussain
ORD15998,2024-10-02,Widget B,1,19.99,19.99,Sara Ahmed
ORD15998,2024-12-29,Widget A,1,12.5,12.5,Noor Khan
ORD16016,2024-07-12,Widget B,4,19.99,79.96,Noor Garcia
ORD16018,2024-07-06,Service Plan,5,49.99,249.95,Omar Chen
ORD16031,2024-06-08,Widget A,8,11.0,88.0,Ali Smith
ORD16039,2024-06-06,Service Plan,2,49.99,99.98,Fatima Garcia
ORD16039,2024-09-20,Gadget Y,7,6.04,42.0,Maria Garcia
ORD16049,2024-06-12,Gadget Y,8,4.94,39.53,Maria Iqbal
ORD16051,2024-10-01,Widget A,10,13.75,137.5,Ayesha Smith
ORD16057,2024-08-02,Gadget Y,10,5.49,54.0,Fatima Iqbal
ORD16065,2024-08-14,Gadget Y,7,4.0,28.0,Noor Lee
ORD16076,2024-10-11,Widget A,2,12.5,25.0,Zain Lee
ORD16112,2024-08-07,Gadget X,5,7.0,35.0,Hassan Iqbal
ORD16113,2024-12-13,Gadget X,3,7.7,23.1,Maria Chen
ORD16117,2024-08-13,Widget B,2,19.99,39.98,Fatima Garcia
ORD16119,2024-09-08,Gadget Y,4,4.94,19.76,Zain Reyes
ORD16133,2024-08-10,Gadget Y,2,549.0,1098.0,Noor Khan
ORD16141,2024-10-21,Widget A,2,12.0,24.0,Ali Khan
ORD16156,2024-09-21,Gadget Y,1,549.0,549.0,Fatima Khan
ORD16158,2024-07-02,Gadget Y,5,494.0,2470.0,Zain Reyes
ORD16164,2024-06-15,Service Plan,5,49.99,249.95,Ayesha Ahmed
ORD16166,2024-09-26,Widget A,7,12.5,87.5,Zain Garcia
ORD16169,2024-10-09,Widget B,1,21.99,21.99,Hassan Khan
ORD16170,2024-09-22,Service Plan,9,54.99,494.0,Maria Hussain
ORD16178,2024-11-25,Service Plan,8,49.99,399.92,Zain Hussain
ORD16195,2024-09-14,Gadget Y,3,5.0,15.0,Fatima Ahmed
ORD16196,2024-12-12,Widget B,8,21.99,175.92,Hassan Chen
ORD16198,2024-09-12,Gadget Y,4,6.04,24.16,Fatima Ahmed
ORD16216,2024-08-24,Widget B,1,1999.0,1999.0,Noor Ahmed
ORD16224,2024-09-10,Gadget Y,2,549.0,1098.0,Maria Chen
ORD16236,2024-07-28,Service Plan,4,49.99,199.0,Noor Reyes
