order_id,email,country,sku,qty,unit_price,total
19095,jane@example,Pakistan,SKU-004,2.0,7.28,14.56
19103,meera.miller @ mail.com,Pakistan,SKU-001,5.0,19.74,98.7
19104,laiba@example,Pakistan,SKU-010,2.0,29.92,59.84
19132,nida@example,Pakistan,SKU-008,1.0,22.22,22.22
19137,ali@example,Pakistan,SKU-006,1.0,15.03,15.03
19140,omar@example,India,SKU-001,1.0,19.37,19.37
19148,hassan.noor@@mail.com,UAE,SKU-003,5.0,,
19175,sophia@example,Pakistan,SKU-001,5.0,20.93,104.65
19219,amna@example,India,SKU-010,5.0,28.55,142.75
19266,arjun.obrien@@eml.com,India,SKU-004,3.0,7.33,21.99
19271,huda.abbas @ hotmail.com,India,SKU-006,5.0,,
19280,noah.noor @ eml.com,UAE,SKU-003,1.0,4.78,4.78
19285,sara.chen@@eml.com,Pakistan,SKU-005,5.0,,
19288,jane@example,USA,SKU-010,2.0,27.96,55.92
19290,laiba.tariq@@example.com,Pakistan,SKU-001,2.0,21.23,42.46
19304,amna@example,Pakistan,SKU-010,3.0,,
19324,usman@example,UAE,SKU-003,5.0,5.2,26.0
19329,hassan.siddiqui@@mail.com,USA,SKU-005,5.0,3.17,15.85
19332,zain@example,Pakistan,SKU-001,3.0,18.42,55.26
19342,bilal.akram @ mail.com,USA,SKU-002,4.0,13.24,52.96
19343,meera@example,Pakistan,SKU-006,4.0,14.87,59.48
19359,omar.abbas @ example.com,USA,SKU-009,4.0,10.8,43.2
19365,nida@example,Pakistan,SKU-010,5.0,,
19369,amna.smith@@example.com,India,SKU-009,4.0,9.04,36.16
19378,sophia@example,Pakistan,SKU-004,2.0,6.84,13.68
19381,sonia.ali@@eml.com,USA,SKU-008,1.0,22.75,22.75
19392,amna.chen @ example.com,Pakistan,SKU-002,2.0,13.53,27.06
19444,zain@example,UAE,SKU-006,5.0,15.87,79.35
19472,ali.raza @ shop.com,USA,SKU-009,1.0,9.0,9.0
19503,arjun.williams @ eml.com,India,SKU-005,4.0,,
19516,liam.siddiqui @ eml.com,USA,SKU-006,2.0,14.85,29.7
19528,ali.abbas@@marketplace.net,Pakistan,SKU-007,5.0,0.0,0.0
19533,john.doe@@eml.com,Pakistan,SKU-007,3.0,0.0,0.0
19534,bilal@example,USA,SKU-004,5.0,7.6,38.0
19536,ali.patel @ hotmail.com,USA,SKU-003,2.0,5.0,10.0
19538,hassan.obrien@@example.com,India,SKU-008,5.0,21.27,106.35
19540,ahmed.davis@@eml.com,India,SKU-005,4.0,3.34,13.36
19543,priya.iqbal@@hotmail.com,UAE,SKU-003,1.0,4.65,4.65
19551,laiba.ahmad @ marketplace.net,India,SKU-009,5.0,,
19553,ahmed.sharma@@hotmail.com,Pakistan,SKU-007,2.0,0.0,0.0
19557,sonia.chen @ marketplace.net,UAE,SKU-009,2.0,,
19581,hassan.zafar @ eml.com,UAE,SKU-001,3.0,20.08,60.24
19594,ali.singh@@marketplace.net,UAE,SKU-007,2.0,0.0,0.0
19603,huda@example,Pakistan,SKU-004,1.0,,
19608,ava@example,India,SKU-007,5.0,0.0,0.0
19612,nida.williams@@example.com,Pakistan,SKU-002,2.0,12.19,24.38
19614,laiba.khan@@mail.com,India,SKU-006,4.0,14.86,59.44
19633,olivia@example,Pakistan,SKU-004,2.0,7.24,14.48
19636,laiba.singh@@eml.com,UAE,SKU-002,4.0,11.84,47.36
19640,jane@example,UAE,SKU-009,2.0,9.45,18.9
19653,olivia.patel @ example.com,USA,SKU-004,1.0,6.87,6.87
19654,anil.abbas@@mail.com,Pakistan,SKU-006,5.0,14.03,70.15
19659,olivia@example,Pakistan,SKU-009,4.0,9.77,39.08
19668,hassan@example,India,SKU-001,1.0,19.05,19.05
19690,amna@example,USA,SKU-004,3.0,7.49,22.47
19703,laiba.siddiqui@@hotmail.com,Pakistan,SKU-001,2.0,19.98,39.96
19710,amna@example,Pakistan,SKU-008,5.0,21.84,109.2
19733,ayesha.qureshi@@hotmail.com,Pakistan,SKU-003,3.0,4.81,14.43
19752,emily.singh @ eml.com,USA,SKU-004,1.0,7.29,7.29
19767,faizan.davis @ marketplace.net,India,SKU-005,2.0,3.08,6.16
19777,sonia.chen @ marketplace.net,Pakistan,SKU-008,3.0,23.2,69.6
19816,huda@example,Pakistan,SKU-004,5.0,8.0,40.0
19818,ali@example,Pakistan,SKU-010,3.0,28.57,85.71
19828,usman@example,USA,SKU-001,2.0,18.28,36.56
19843,anil.singh @ shop.com,Pakistan,SKU-009,2.0,9.25,18.5
19846,noor.sharma @ eml.com,USA,SKU-007,1.0,0.0,0.0
19850,hassan@example,Pakistan,SKU-009,1.0,10.05,10.05
19854,priya.yadav@@eml.com,Pakistan,SKU-009,5.0,10.23,51.15
19856,ahmed.johnson@@eml.com,Pakistan,SKU-010,3.0,30.27,90.81
19873,hassan.obrien@@eml.com,Pakistan,SKU-006,4.0,14.5,58.0
19946,usman.obrien @ marketplace.net,USA,SKU-009,1.0,10.05,10.05
19973,huda.sharma @ shop.com,USA,SKU-003,2.0,5.08,10.16
19990,michael.chen@@marketplace.net,UAE,SKU-005,2.0,3.48,6.96
20038,omar.sharma@@example.com,Pakistan,SKU-009,3.0,9.61,28.83
20050,huda.brown@@hotmail.com,Pakistan,SKU-010,4.0,28.95,115.8
20058,michael.patel@@mail.com,UAE,SKU-002,3.0,13.49,40.47
20067,olivia@example,UAE,SKU-002,2.0,12.86,25.72
20082,olivia.abbas @ mail.com,UAE,SKU-004,4.0,7.21,28.84
20099,noor@example,Pakistan,SKU-002,5.0,11.95,59.75
20107,rahul.khan@@marketplace.net,India,SKU-006,5.0,,
20109,laiba@example,Pakistan,SKU-005,3.0,3.18,9.54
20110,olivia.williams @ shop.com,Pakistan,SKU-008,5.0,20.75,103.75
20115,faizan.johnson@@example.com,India,SKU-003,5.0,5.07,25.35
20176,arjun@example,UAE,SKU-006,2.0,13.51,27.02
20180,priya@example,USA,SKU-010,1.0,30.91,30.91
20216,usman.hassan@@marketplace.net,USA,SKU-009,5.0,9.5,47.5
20239,arjun.singh@@hotmail.com,Pakistan,SKU-010,4.0,,
20277,huda.qureshi@@marketplace.net,Pakistan,SKU-005,1.0,3.35,3.35
20281,noor@example,UAE,SKU-007,4.0,0.0,0.0
20282,olivia.khan @ mail.com,UAE,SKU-007,5.0,0.0,0.0
20285,zain.johnson@@marketplace.net,India,SKU-001,3.0,21.13,63.39
20291,michael.singh @ marketplace.net,USA,SKU-005,4.0,3.12,12.48
20309,liam@example,UAE,SKU-005,2.0,3.18,6.36
20312,rahul.abbas@@shop.com,Pakistan,SKU-002,1.0,12.53,12.53
20315,sonia.johnson @ marketplace.net,India,SKU-006,4.0,15.33,61.32
20318,sara.tariq @ eml.com,Pakistan,SKU-003,3.0,5.32,15.96
20323,hassan.zafar @ mail.com,UAE,SKU-001,1.0,19.91,19.91
20325,meera.brown @ marketplace.net,Pakistan,SKU-003,5.0,4.99,24.95
20327,meera.brown @ shop.com,USA,SKU-001,1.0,21.63,21.63
20353,emily.chen@@example.com,UAE,SKU-008,4.0,20.52,82.08
20358,olivia@example,Pakistan,SKU-005,3.0,3.51,10.53
20363,faizan.johnson @ example.com,Pakistan,SKU-001,1.0,19.52,19.52
20364,noah@example,UAE,SKU-002,1.0,12.72,12.72
20366,jane.johnson@@eml.com,USA,SKU-010,1.0,30.65,30.65
20374,priya.williams @ marketplace.net,India,SKU-008,4.0,21.69,86.76
20383,nida@example,Pakistan,SKU-001,1.0,19.57,19.57
20398,zain.yadav@@hotmail.com,Pakistan,SKU-006,2.0,14.35,28.7
20399,noor.singh@@eml.com,India,SKU-010,2.0,32.25,64.5
20400,sophia.raza@@example.com,Pakistan,SKU-003,3.0,5.11,15.33
20403,usman.smith@@marketplace.net,USA,SKU-004,5.0,,
20458,usman.obrien @ mail.com,USA,SKU-007,2.0,0.0,0.0
20459,emily.smith @ marketplace.net,USA,SKU-007,5.0,0.0,0.0
20461,ayesha.tariq@@shop.com,UAE,SKU-005,5.0,3.29,16.45
20465,rahul.khan @ mail.com,USA,SKU-005,5.0,3.36,16.8
20478,bilal.akram@@hotmail.com,Pakistan,SKU-007,2.0,0.0,0.0
20506,faizan@example,UAE,SKU-005,4.0,3.44,13.76
20519,omar.smith@@eml.com,UAE,SKU-005,0.0,,
20527,olivia.qureshi@@marketplace.net,UAE,SKU-005,1.0,3.19,3.19
20539,omar.raza @ eml.com,USA,SKU-009,1.0,10.97,10.97
20542,huda.abbas @ hotmail.com,Pakistan,SKU-001,1.0,18.69,18.69
20548,ahmed.miller @ mail.com,India,SKU-009,2.0,10.5,21.0
20549,sara@example,UAE,SKU-005,1.0,3.49,3.49
20550,sara@example,Pakistan,SKU-002,5.0,11.87,59.35
20570,arjun.gupta@@shop.com,Pakistan,SKU-007,4.0,0.0,0.0
20582,priya.zafar@@example.com,USA,SKU-010,2.0,,
20606,sophia.kumar@@example.com,India,SKU-005,3.0,3.29,9.87
20607,zain.noor@@mail.com,India,SKU-003,2.0,4.84,9.68
20619,ayesha.miller@@shop.com,India,SKU-005,1.0,3.19,3.19
20634,sophia.qureshi@@shop.com,Pakistan,SKU-009,1.0,10.17,10.17
20641,usman.ahmad @ mail.com,Pakistan,SKU-008,4.0,23.01,92.04
20649,zain@example,Pakistan,SKU-005,3.0,2.94,8.82
20666,usman.miller @ marketplace.net,USA,SKU-009,5.0,10.81,54.05
20672,michael.khan @ example.com,Pakistan,SKU-001,,,
20675,jane@example,Pakistan,SKU-003,1.0,4.66,4.66
20688,huda@example,India,SKU-003,4.0,4.67,18.68
20712,bilal.hassan@@shop.com,India,SKU-001,2.0,18.44,36.88
20718,liam.raza @ eml.com,USA,SKU-008,3.0,23.83,71.49
20728,john.brown @ shop.com,India,SKU-005,4.0,3.09,12.36
20737,ali@example,Pakistan,SKU-002,1.0,13.37,13.37
20743,bilal@example,UAE,SKU-007,2.0,0.0,0.0
20755,nida.brown @ eml.com,USA,SKU-006,1.0,14.2,14.2
20761,jane.sharma@@marketplace.net,Pakistan,SKU-009,2.0,9.29,18.58
20764,sara.khan @ eml.com,Pakistan,SKU-005,4.0,2.95,11.8
20768,sonia@example,Pakistan,SKU-005,5.0,,
20789,meera.brown @ hotmail.com,USA,SKU-005,5.0,3.09,15.45
20817,anil@example,India,SKU-004,4.0,7.03,28.12
20826,meera@example,Pakistan,SKU-003,4.0,5.46,21.84
20831,noah@example,USA,SKU-003,2.0,4.83,9.66
20833,hassan@example,Pakistan,SKU-002,4.0,13.02,52.08
20835,zain.khan@@marketplace.net,India,SKU-004,4.0,,
20846,laiba@example,USA,SKU-008,3.0,20.91,62.73
20855,ava.tariq @ hotmail.com,Pakistan,SKU-009,4.0,10.03,40.12
20879,huda.akram @ marketplace.net,Pakistan,SKU-008,3.0,23.41,70.23
20896,ayesha.khan@@eml.com,USA,SKU-008,4.0,20.96,83.84
20901,olivia.davis@@mail.com,USA,SKU-010,5.0,,
20909,jane.siddiqui@@shop.com,UAE,SKU-001,3.0,19.68,59.04
20915,laiba.miller @ mail.com,Pakistan,SKU-002,4.0,12.9,51.6
20917,usman@example,Pakistan,SKU-004,2.0,,
20935,john@example,Pakistan,SKU-003,2.0,5.11,10.22
20937,meera@example,Pakistan,SKU-007,5.0,0.0,0.0
20951,usman.tariq @ example.com,Pakistan,SKU-003,5.0,4.9,24.5
20961,sophia.akram @ shop.com,UAE,SKU-001,1.0,21.42,21.42
20987,meera.khan@@shop.com,Pakistan,SKU-001,4.0,20.28,81.12
20990,ahmed.chen@@example.com,India,SKU-007,2.0,0.0,0.0
21001,olivia.ali @ shop.com,Pakistan,SKU-007,1.0,0.0,0.0
21008,rahul@example,USA,SKU-001,4.0,19.79,79.16
21024,priya.singh@@mail.com,Pakistan,SKU-010,5.0,30.57,152.85
21065,olivia.zafar@@marketplace.net,USA,SKU-006,2.0,15.71,31.42
21073,noor.zafar @ eml.com,Pakistan,SKU-010,1.0,31.04,31.04
21075,meera.gupta @ mail.com,India,SKU-003,5.0,5.06,25.3
21076,noor@example,Pakistan,SKU-008,1.0,23.38,23.38
21097,noor@example,Pakistan,SKU-005,1.0,2.96,2.96
21116,priya.akram@@example.com,Pakistan,SKU-001,3.0,,
21117,anil@example,Pakistan,SKU-007,4.0,0.0,0.0
21160,noor.ali @ marketplace.net,USA,SKU-003,3.0,5.18,15.54
21166,usman@example,Pakistan,SKU-005,1.0,3.1,3.1
21171,sara.iqbal @ marketplace.net,India,SKU-010,1.0,31.11,31.11
21175,faizan.brown @ shop.com,UAE,SKU-002,1.0,13.37,13.37
21183,ayesha.ahmad @ shop.com,Pakistan,SKU-010,2.0,,
21186,emily@example,Pakistan,SKU-009,3.0,9.25,27.75
21205,jane.noor @ eml.com,Pakistan,SKU-009,4.0,10.21,40.84
21208,rahul.miller@@hotmail.com,India,SKU-001,5.0,20.76,103.8
21217,ayesha.doe @ mail.com,USA,SKU-009,2.0,10.18,20.36
21225,bilal@example,USA,SKU-008,3.0,20.83,62.49
21240,ahmed.brown@@example.com,India,SKU-009,1.0,9.33,9.33
21253,ahmed.khan@@mail.com,UAE,SKU-001,3.0,19.81,59.43
21271,arjun.miller @ example.com,Pakistan,SKU-006,2.0,15.21,30.42
21281,sara@example,Pakistan,SKU-007,4.0,0.0,0.0
21283,bilal.abbas @ mail.com,USA,SKU-002,1.0,11.41,11.41
21312,michael.chen@@mail.com,Pakistan,SKU-001,1.0,19.77,19.77
21322,huda.siddiqui @ example.com,Pakistan,SKU-002,5.0,12.26,61.3
21333,michael.qureshi @ mail.com,Pakistan,SKU-004,2.0,8.11,16.22
21334,hassan.doe @ mail.com,Pakistan,SKU-002,5.0,11.8,59.0
21344,sonia@example,India,SKU-006,4.0,14.37,57.48
21361,noah.qureshi@@example.com,UAE,SKU-009,5.0,9.98,49.9
21379,usman.gupta@@hotmail.com,Pakistan,SKU-005,4.0,3.07,12.28
21380,ava.siddiqui@@eml.com,USA,SKU-009,3.0,,
21402,faizan.obrien @ hotmail.com,UAE,SKU-005,3.0,3.15,9.45
21418,sonia@example,Pakistan,SKU-004,3.0,6.89,20.67
21419,noah.chen @ shop.com,UAE,SKU-001,4.0,20.56,82.24
21428,faizan.kumar@@eml.com,Pakistan,SKU-008,3.0,22.96,68.88
21432,nida.ali@@hotmail.com,Pakistan,SKU-002,2.0,13.42,26.84
21440,bilal@example,UAE,SKU-006,5.0,13.88,69.4
21451,sonia.ali@@hotmail.com,Pakistan,SKU-001,2.0,18.58,37.16
21464,faizan.hassan @ shop.com,USA,SKU-003,5.0,5.3,26.5
21466,hassan@example,USA,SKU-007,5.0,0.0,0.0
21471,priya.iqbal@@shop.com,USA,SKU-006,2.0,13.57,27.14
21473,michael@example,USA,SKU-006,3.0,15.08,45.24
21474,priya.zafar@@example.com,USA,SKU-010,1.0,27.4,27.4
21479,ava.ali @ hotmail.com,Pakistan,SKU-004,3.0,7.29,21.87
21501,sara.patel@@mail.com,Pakistan,SKU-003,3.0,4.81,14.43
21517,nida.singh@@shop.com,USA,SKU-007,4.0,0.0,0.0
21531,meera@example,Pakistan,SKU-010,2.0,28.42,56.84
21550,anil@example,India,SKU-007,4.0,0.0,0.0
21553,olivia.akram @ eml.com,USA,SKU-006,1.0,14.04,14.04
21566,john@example,India,SKU-009,2.0,10.87,21.74
21600,priya@example,Pakistan,SKU-005,4.0,3.07,12.28
21605,sonia.zafar @ hotmail.com,Pakistan,SKU-008,1.0,21.38,21.38
21620,faizan@example,USA,SKU-010,5.0,32.84,164.2
21625,emily@example,Pakistan,SKU-004,4.0,8.03,32.12
21642,olivia.williams @ shop.com,Pakistan,SKU-008,3.0,19.87,59.61
21644,sophia.khan@@shop.com,Pakistan,SKU-007,2.0,0.0,0.0
21651,amna.ali@@shop.com,India,SKU-009,3.0,10.01,30.03
21653,emily@example,India,SKU-007,1.0,0.0,0.0
21669,priya.raza@@marketplace.net,UAE,SKU-004,5.0,7.25,36.25
21670,ali@example,UAE,SKU-007,4.0,0.0,0.0
21711,priya.qureshi @ marketplace.net,Pakistan,SKU-008,2.0,20.92,41.84
21716,olivia@example,USA,SKU-001,4.0,20.72,82.88
21722,michael.obrien @ example.com,Pakistan,SKU-006,4.0,14.06,56.24
21743,ali.johnson@@hotmail.com,Pakistan,SKU-002,4.0,12.69,50.76
21747,emily.gupta @ shop.com,Pakistan,SKU-004,4.0,8.11,32.44
21759,arjun@example,Pakistan,SKU-001,5.0,20.77,103.85
21762,rahul.doe @ mail.com,USA,SKU-005,0.0,3.42,0.0
21772,john.hassan @ example.com,Pakistan,SKU-001,4.0,18.18,72.72
21780,nida.johnson@@hotmail.com,UAE,SKU-005,5.0,3.52,17.6
21781,faizan.khan@@marketplace.net,UAE,SKU-006,3.0,15.48,46.44
21793,nida@example,Pakistan,SKU-003,,4.53,
21798,huda@example,India,SKU-009,2.0,9.96,19.92
21836,olivia@example,Pakistan,SKU-004,4.0,7.59,30.36
21839,laiba.doe@@mail.com,India,SKU-005,5.0,2.98,14.9
21855,michael.ali @ eml.com,UAE,SKU-010,3.0,28.31,84.93
21856,amna@example,USA,SKU-006,3.0,15.42,46.26
21866,usman.iqbal@@mail.com,USA,SKU-009,4.0,,
21872,huda.chen@@marketplace.net,UAE,SKU-008,1.0,21.31,21.31
21875,usman@example,Pakistan,SKU-003,5.0,5.35,26.75
21895,laiba.yadav @ eml.com,UAE,SKU-004,2.0,7.85,15.7
21896,ava@example,Pakistan,SKU-007,2.0,0.0,0.0
21917,noah@example,India,SKU-005,4.0,3.1,12.4
21919,noor.davis@@eml.com,Pakistan,SKU-001,5.0,21.02,105.1
21921,priya.miller@@eml.com,Pakistan,SKU-003,1.0,5.12,5.12
21922,hassan@example,Pakistan,SKU-003,3.0,5.47,16.41
21931,emily.kumar@@marketplace.net,Pakistan,SKU-004,1.0,7.79,7.79
21941,ava.johnson@@eml.com,UAE,SKU-001,3.0,18.59,55.77
21948,amna.ali@@eml.com,UAE,SKU-001,1.0,21.63,21.63
21961,sara.davis@@hotmail.com,USA,SKU-001,3.0,21.82,65.46
21970,faizan.hassan@@hotmail.com,Pakistan,SKU-008,3.0,22.2,66.6
21985,jane.smith @ example.com,USA,SKU-008,5.0,22.71,113.55
21988,laiba.zafar @ hotmail.com,Pakistan,SKU-004,1.0,6.96,6.96
21991,noah@example,India,SKU-002,4.0,13.67,54.68
22022,ahmed@example,Pakistan,SKU-010,3.0,27.28,81.84
22036,faizan@example,Pakistan,SKU-003,2.0,,
22062,noah.gupta@@example.com,India,SKU-004,1.0,7.49,7.49
22070,liam.obrien @ eml.com,Pakistan,SKU-004,1.0,7.62,7.62
22084,bilal@example,Pakistan,SKU-005,,3.34,
22089,liam.iqbal @ hotmail.com,USA,SKU-008,3.0,23.08,69.24
22096,meera.singh@@mail.com,Pakistan,SKU-008,1.0,20.75,20.75
22098,noor.khan @ hotmail.com,UAE,SKU-002,4.0,,
22100,sara.chen @ hotmail.com,India,SKU-007,4.0,0.0,0.0
22113,sophia@example,USA,SKU-003,1.0,,
22122,emily.hassan @ hotmail.com,UAE,SKU-002,3.0,,
22123,omar@example,USA,SKU-003,2.0,5.18,10.36
22149,noah.kumar @ marketplace.net,Pakistan,SKU-003,3.0,5.13,15.39
22173,sonia.smith@@hotmail.com,UAE,SKU-004,4.0,,
22198,ayesha@example,Pakistan,SKU-001,5.0,19.82,99.1
22208,usman@example,Pakistan,SKU-004,1.0,6.99,6.99
22225,anil.raza@@mail.com,Pakistan,SKU-010,2.0,31.73,63.46
22230,arjun.tariq@@mail.com,Pakistan,SKU-009,5.0,9.52,47.6
22231,ali.raza@@example.com,Pakistan,SKU-007,4.0,0.0,0.0
22237,anil@example,Pakistan,SKU-007,1.0,0.0,0.0
22246,usman.iqbal@@example.com,Pakistan,SKU-003,5.0,5.42,27.1
22255,arjun.siddiqui@@example.com,Pakistan,SKU-008,1.0,23.6,23.6
22265,sonia.smith @ eml.com,Pakistan,SKU-010,4.0,28.26,113.04
22272,laiba.siddiqui@@mail.com,Pakistan,SKU-002,4.0,11.69,46.76
22274,olivia.khan @ eml.com,India,SKU-010,3.0,31.36,94.08
22278,sara.miller@@example.com,Pakistan,SKU-009,3.0,10.54,31.62
22279,ahmed.johnson @ mail.com,Pakistan,SKU-006,5.0,15.89,79.45
22284,arjun@example,UAE,SKU-008,1.0,20.71,20.71
22287,amna.khan@@eml.com,UAE,SKU-003,4.0,4.83,19.32
22301,amna.williams@@shop.com,Pakistan,SKU-008,1.0,21.53,21.53
22326,omar.williams@@example.com,Pakistan,SKU-001,3.0,21.73,65.19
22338,ahmed.obrien@@marketplace.net,Pakistan,SKU-010,3.0,27.04,81.12
22354,huda.tariq@@mail.com,USA,SKU-009,4.0,10.61,42.44
22365,jane@example,Pakistan,SKU-008,1.0,20.96,20.96
22366,faizan.davis @ hotmail.com,USA,SKU-004,3.0,7.26,21.78
22368,usman.khan@@eml.com,USA,SKU-008,5.0,23.58,117.9
22370,ayesha@example,USA,SKU-009,2.0,10.57,21.14
22371,arjun.sharma@@eml.com,UAE,SKU-008,,19.86,
22374,amna@example,Pakistan,SKU-009,5.0,9.31,46.55
22401,anil.khan@@marketplace.net,UAE,SKU-005,2.0,3.41,6.82
22410,nida.akram @ eml.com,USA,SKU-009,2.0,10.8,21.6
22419,amna@example,UAE,SKU-007,5.0,0.0,0.0
22453,priya.kumar@@example.com,USA,SKU-003,2.0,5.2,10.4
22461,meera.obrien@@eml.com,Pakistan,SKU-005,5.0,2.99,14.95
22499,laiba@example,USA,SKU-003,4.0,4.92,19.68
22524,john.abbas@@marketplace.net,UAE,SKU-007,4.0,0.0,0.0
22526,usman.smith@@marketplace.net,USA,SKU-007,5.0,,
22546,sophia.miller@@mail.com,UAE,SKU-009,1.0,9.42,9.42
22549,ayesha.siddiqui @ example.com,Pakistan,SKU-004,4.0,7.76,31.04
22556,rahul.kumar@@hotmail.com,India,SKU-005,3.0,3.04,9.12
22563,bilal.khan @ mail.com,Pakistan,SKU-010,3.0,27.61,82.83
22567,priya@example,India,SKU-001,4.0,18.56,74.24
22591,ali.ali @ hotmail.com,USA,SKU-010,1.0,29.34,29.34
22603,sonia.noor @ mail.com,USA,SKU-003,5.0,4.82,24.1
22616,faizan.abbas @ eml.com,Pakistan,SKU-006,3.0,,
22630,sophia.sharma@@eml.com,USA,SKU-007,4.0,0.0,0.0
22643,huda@example,Pakistan,SKU-002,1.0,13.69,13.69
22657,ava.iqbal @ marketplace.net,Pakistan,SKU-008,0.0,23.75,0.0
22658,michael.qureshi @ marketplace.net,India,SKU-010,4.0,,
22674,faizan.yadav @ shop.com,India,SKU-004,3.0,7.65,22.95
22681,jane.smith @ mail.com,UAE,SKU-001,1.0,20.63,20.63
22688,priya.patel @ example.com,Pakistan,SKU-008,5.0,23.51,117.55
22719,meera.iqbal @ marketplace.net,Pakistan,SKU-003,5.0,4.85,24.25
22726,ahmed@example,USA,SKU-005,1.0,3.01,3.01
22730,sophia@example,Pakistan,SKU-009,5.0,9.6,48.0
22733,nida.kumar @ shop.com,USA,SKU-001,0.0,21.13,0.0
22758,zain.brown@@example.com,India,SKU-008,4.0,23.95,95.8
22760,michael@example,India,SKU-009,2.0,10.99,21.98
22791,ali.smith@@example.com,UAE,SKU-007,1.0,0.0,0.0
22825,ahmed@example,Pakistan,SKU-005,4.0,,
22872,ava.iqbal@@mail.com,USA,SKU-009,4.0,9.02,36.08
22891,zain.patel@@eml.com,Pakistan,SKU-005,2.0,3.4,6.8
22892,olivia.ali @ eml.com,Pakistan,SKU-003,3.0,4.84,14.52
22895,omar.miller@@shop.com,USA,SKU-010,5.0,30.1,150.5
22922,michael.obrien@@example.com,Pakistan,SKU-008,1.0,,
22958,anil@example,USA,SKU-010,5.0,28.97,144.85
22976,sara.patel @ eml.com,Pakistan,SKU-007,4.0,0.0,0.0
22978,jane@example,Pakistan,SKU-004,5.0,7.94,39.7
22979,ayesha.brown @ eml.com,India,SKU-004,2.0,7.24,14.48
22982,arjun@example,Pakistan,SKU-005,1.0,,
22986,michael.noor@@marketplace.net,USA,SKU-002,2.0,12.2,24.4
22988,faizan.siddiqui@@shop.com,USA,SKU-007,5.0,0.0,0.0
22990,arjun.noor @ shop.com,Pakistan,SKU-005,1.0,3.55,3.55
22991,amna.raza@@mail.com,Pakistan,SKU-004,3.0,7.12,21.36
22993,noah.smith @ marketplace.net,Pakistan,SKU-003,3.0,5.5,16.5
23015,rahul.gupta@@mail.com,Pakistan,SKU-008,1.0,22.8,22.8
23031,ali.johnson@@eml.com,Pakistan,SKU-003,3.0,5.19,15.57
23045,huda.abbas@@hotmail.com,UAE,SKU-005,3.0,3.34,10.02
23081,sonia.tariq @ marketplace.net,USA,SKU-009,2.0,10.41,20.82
23087,sara.noor @ marketplace.net,Pakistan,SKU-005,2.0,3.13,6.26
23095,olivia.kumar @ example.com,Pakistan,SKU-003,2.0,5.46,10.92
23108,bilal@example,India,SKU-007,5.0,0.0,0.0
23118,noor@example,USA,SKU-009,5.0,10.26,51.3
23124,sara.gupta@@hotmail.com,USA,SKU-008,1.0,21.45,21.45
23126,jane.ali@@shop.com,Pakistan,SKU-006,1.0,15.06,15.06
23158,sonia.raza @ example.com,India,SKU-001,1.0,20.54,20.54
23162,jane.qureshi@@eml.com,Pakistan,SKU-007,3.0,0.0,0.0
23163,emily.siddiqui @ mail.com,Pakistan,SKU-004,3.0,7.41,22.23
23173,huda.tariq @ mail.com,Pakistan,SKU-002,5.0,,
23198,faizan.noor @ example.com,Pakistan,SKU-009,5.0,10.29,51.45
23202,jane@example,India,SKU-006,2.0,15.7,31.4
23206,zain.obrien@@mail.com,USA,SKU-004,5.0,8.09,40.45
23221,noah.brown@@hotmail.com,Pakistan,SKU-005,2.0,3.57,7.14
23223,michael@example,Pakistan,SKU-009,2.0,9.98,19.96
23238,john@example,USA,SKU-006,3.0,15.42,46.26
23268,liam@example,India,SKU-003,1.0,5.04,5.04
23274,meera.patel @ marketplace.net,USA,SKU-001,2.0,21.87,43.74
23283,faizan.ahmad @ hotmail.com,Pakistan,SKU-007,1.0,0.0,0.0
23291,sophia.qureshi@@eml.com,USA,SKU-008,1.0,20.9,20.9
23297,huda.brown @ shop.com,India,SKU-006,3.0,15.12,45.36
23301,john@example,Pakistan,SKU-006,3.0,14.78,44.34
23305,john@example,Pakistan,SKU-008,2.0,21.47,42.94
23308,noor@example,UAE,SKU-006,1.0,14.93,14.93
23313,arjun.tariq @ shop.com,UAE,SKU-008,1.0,19.86,19.86
23325,ahmed.kumar@@hotmail.com,USA,SKU-007,5.0,,
23334,usman.singh @ eml.com,India,SKU-006,4.0,15.38,61.52
23348,arjun@example,Pakistan,SKU-007,1.0,0.0,0.0
23350,ava@example,Pakistan,SKU-009,5.0,9.19,45.95
23354,noah@example,Pakistan,SKU-009,3.0,9.06,27.18
23357,sonia.qureshi@@example.com,UAE,SKU-010,5.0,28.3,141.5
23368,huda.noor@@shop.com,Pakistan,SKU-006,2.0,16.23,32.46
23372,ayesha.patel@@hotmail.com,UAE,SKU-005,3.0,3.56,10.68
23381,amna.brown @ eml.com,India,SKU-004,3.0,,
23382,emily@example,UAE,SKU-009,2.0,9.37,18.74
23387,laiba.ali@@marketplace.net,Pakistan,SKU-006,4.0,14.2,56.8
23399,sonia@example,UAE,SKU-010,5.0,27.5,137.5
23408,usman.tariq@@mail.com,Pakistan,SKU-010,4.0,29.92,119.68
23409,ayesha.sharma@@shop.com,Pakistan,SKU-001,3.0,18.04,54.12
23411,arjun.kumar@@mail.com,UAE,SKU-007,5.0,0.0,0.0
23414,john.qureshi@@marketplace.net,India,SKU-002,2.0,13.46,26.92
23420,usman.tariq @ mail.com,Pakistan,SKU-010,3.0,30.77,92.31
23425,liam@example,USA,SKU-004,2.0,7.98,15.96
